train_loss,train_accuracy,valid_loss,valid_accuracy
0.2592,0.8746,0.1304,0.9349
0.1199,0.9435,0.1256,0.9370
0.1330,0.9357,0.1080,0.9517
0.1135,0.9459,0.1070,0.9449
0.0905,0.9529,0.1641,0.9375
0.0598,0.9730,0.0688,0.9648
0.0586,0.9673,0.0636,0.9680
0.0339,0.9787,0.0977,0.9585
0.0535,0.9716,0.0903,0.9575
0.0414,0.9766,0.0946,0.9632
0.0441,0.9768,0.0718,0.9648
0.0436,0.9783,0.0660,0.9611
0.0306,0.9824,0.0886,0.9601
0.0403,0.9781,0.0853,0.9627
0.0196,0.9880,0.0729,0.9664
0.0444,0.9757,0.0799,0.9601
0.0218,0.9888,0.0674,0.9690
0.0164,0.9910,0.0686,0.9695
0.0587,0.9752,0.0784,0.9664
0.0412,0.9792,0.0898,0.9690
0.0118,0.9931,0.0805,0.9701
0.0121,0.9947,0.0981,0.9648
0.0739,0.9696,0.0817,0.9669
0.0192,0.9899,0.1061,0.9648
0.0198,0.9916,0.1112,0.9559
0.0113,0.9933,0.0993,0.9669
0.0073,0.9949,0.1217,0.9638
0.0050,0.9977,0.0941,0.9674
0.0072,0.9961,0.1871,0.9596
0.0226,0.9913,0.1043,0.9611
0.0096,0.9957,0.1088,0.9680
0.0037,0.9982,0.1203,0.9622
0.0464,0.9768,0.0753,0.9674
0.0128,0.9935,0.1202,0.9617
0.0099,0.9954,0.0986,0.9564
0.0087,0.9940,0.1885,0.9533
0.0133,0.9950,0.0855,0.9643
0.0327,0.9890,0.0950,0.9648
0.0140,0.9929,0.0870,0.9638
0.0104,0.9941,0.0769,0.9690
0.0136,0.9931,0.0998,0.9638
0.0065,0.9973,0.0984,0.9664
0.0145,0.9949,0.3743,0.9123
0.0236,0.9903,0.1085,0.9669
0.0022,0.9983,0.0998,0.9659
0.0037,0.9983,0.0937,0.9638
0.0181,0.9929,0.0890,0.9617
0.0053,0.9971,0.1043,0.9664
0.0069,0.9977,0.0961,0.9695
0.0009,0.9995,0.1285,0.9669
0.0004,0.9997,0.1224,0.9685
0.0003,0.9997,0.1352,0.9653
0.0001,1.0000,0.1275,0.9680
0.0001,0.9999,0.1248,0.9695
0.0001,1.0000,0.1280,0.9701
0.0002,0.9999,0.1412,0.9674
0.0003,0.9997,0.1265,0.9685
0.0001,1.0000,0.1298,0.9680
0.0001,1.0000,0.1321,0.9685
0.0002,0.9999,0.1296,0.9680
0.0001,1.0000,0.1410,0.9685
0.0001,1.0000,0.1594,0.9664
0.0001,0.9997,0.1566,0.9669
0.0000,1.0000,0.1555,0.9680
0.0000,1.0000,0.1608,0.9664
0.0000,1.0000,0.1573,0.9674
0.0000,1.0000,0.1539,0.9706
0.0000,1.0000,0.1574,0.9695
0.0001,1.0000,0.1850,0.9690
0.0000,1.0000,0.1690,0.9690
0.0000,1.0000,0.1719,0.9690
0.0000,1.0000,0.1680,0.9695
0.0000,1.0000,0.1727,0.9695
0.0000,1.0000,0.1738,0.9695
0.0000,1.0000,0.1682,0.9711
0.0000,1.0000,0.1607,0.9716
0.0000,1.0000,0.1797,0.9701
0.0000,1.0000,0.1742,0.9701
0.0000,1.0000,0.1739,0.9711
0.0000,1.0000,0.1711,0.9722
0.0004,0.9999,0.1787,0.9674
0.0002,0.9999,0.1852,0.9690
0.0000,1.0000,0.1636,0.9690
0.0000,1.0000,0.1967,0.9690
0.0000,1.0000,0.1967,0.9690
0.0000,1.0000,0.2169,0.9685
0.0000,1.0000,0.2113,0.9690
0.0000,1.0000,0.2119,0.9695
0.0001,1.0000,0.2067,0.9680
0.0000,1.0000,0.2081,0.9680
0.0000,1.0000,0.2202,0.9664
0.0000,1.0000,0.2227,0.9664
0.0001,0.9999,0.2234,0.9648
0.0001,0.9999,0.2368,0.9674
0.0000,1.0000,0.2244,0.9659
0.0001,0.9999,0.2644,0.9664
0.0000,0.9999,0.3017,0.9627
0.0000,1.0000,0.2801,0.9648
0.0000,1.0000,0.2560,0.9653
0.0000,1.0000,0.2485,0.9664
