train_loss,train_accuracy,valid_loss,valid_accuracy
0.2511,0.8863,0.1115,0.9443
0.1300,0.9390,0.0799,0.9606
0.1081,0.9510,0.0885,0.9554
0.1016,0.9494,0.1169,0.9422
0.0598,0.9678,0.0840,0.9601
0.0455,0.9757,0.0632,0.9627
0.0391,0.9792,0.0745,0.9575
0.0450,0.9755,0.0968,0.9538
0.0316,0.9820,0.0861,0.9648
0.0277,0.9852,0.0813,0.9601
0.0449,0.9799,0.0758,0.9601
0.0266,0.9878,0.1101,0.9601
0.0316,0.9831,0.0827,0.9585
0.0125,0.9918,0.1450,0.9580
0.0076,0.9962,0.1132,0.9606
0.0275,0.9874,0.0788,0.9722
0.0082,0.9941,0.1625,0.9590
0.0074,0.9952,0.1350,0.9622
0.0273,0.9908,0.0826,0.9611
0.0124,0.9933,0.0936,0.9632
0.0229,0.9883,0.1201,0.9428
0.0265,0.9861,0.1098,0.9506
0.0342,0.9869,0.1379,0.9538
0.0413,0.9798,0.1221,0.9543
0.0066,0.9978,0.2144,0.9391
0.0244,0.9901,0.1510,0.9564
0.0083,0.9959,0.1393,0.9580
0.0020,0.9991,0.1523,0.9617
0.0028,0.9987,0.2063,0.9569
0.0133,0.9943,0.1980,0.9470
0.0249,0.9901,0.1321,0.9575
0.0137,0.9941,0.1404,0.9611
0.0131,0.9949,0.1008,0.9559
0.0185,0.9912,0.0911,0.9527
0.0099,0.9947,0.1447,0.9522
0.0076,0.9964,0.1403,0.9590
0.0002,1.0000,0.1810,0.9601
0.0001,1.0000,0.3228,0.9606
0.0008,0.9994,0.1563,0.9638
0.0173,0.9922,0.1300,0.9391
0.0100,0.9949,0.1737,0.9590
0.0046,0.9978,0.1355,0.9575
0.0160,0.9944,0.1521,0.9569
0.0035,0.9980,0.2027,0.9580
0.0108,0.9954,0.1326,0.9538
0.0162,0.9917,0.1267,0.9554
0.0025,0.9994,0.1621,0.9632
0.0133,0.9961,0.2684,0.9238
0.0448,0.9852,0.1359,0.9559
0.0096,0.9958,0.1375,0.9522
0.0039,0.9983,0.1256,0.9569
0.0021,0.9991,0.1259,0.9569
0.0015,0.9996,0.1413,0.9569
0.0008,0.9995,0.1481,0.9569
0.0005,1.0000,0.1547,0.9580
0.0003,1.0000,0.1609,0.9580
0.0003,0.9999,0.1679,0.9575
0.0008,0.9995,0.1565,0.9575
0.0005,0.9997,0.1686,0.9580
0.0001,1.0000,0.1713,0.9580
0.0002,0.9999,0.1723,0.9569
0.0001,1.0000,0.1839,0.9580
0.0000,1.0000,0.1894,0.9585
0.0001,0.9999,0.1979,0.9580
0.0000,1.0000,0.2024,0.9580
0.0001,1.0000,0.2146,0.9585
0.0007,0.9996,0.2204,0.9554
0.0000,1.0000,0.2188,0.9559
0.0000,1.0000,0.2330,0.9554
0.0000,1.0000,0.2394,0.9554
0.0000,1.0000,0.2380,0.9548
0.0000,1.0000,0.2403,0.9559
0.0000,1.0000,0.2446,0.9559
0.0002,0.9997,0.2601,0.9569
0.0000,1.0000,0.2521,0.9575
0.0000,1.0000,0.2558,0.9575
0.0000,1.0000,0.2601,0.9575
0.0002,0.9999,0.2461,0.9590
0.0001,1.0000,0.2896,0.9543
0.0000,1.0000,0.2897,0.9548
0.0000,1.0000,0.2938,0.9548
0.0000,1.0000,0.3000,0.9548
0.0000,1.0000,0.3003,0.9564
0.0000,1.0000,0.3022,0.9569
0.0000,1.0000,0.3043,0.9564
0.0000,1.0000,0.3080,0.9585
0.0000,1.0000,0.3580,0.9606
0.0000,1.0000,0.3477,0.9580
0.0000,1.0000,0.3488,0.9580
0.0005,0.9997,0.3266,0.9575
0.0000,1.0000,0.3294,0.9575
0.0003,0.9999,0.3350,0.9543
0.0000,1.0000,0.3374,0.9538
0.0006,0.9999,0.3217,0.9564
0.0000,1.0000,0.3198,0.9585
0.0000,1.0000,0.3281,0.9590
0.0000,1.0000,0.3365,0.9569
0.0000,1.0000,0.3383,0.9569
0.0000,1.0000,0.3510,0.9548
0.0000,1.0000,0.3548,0.9548
